Date,Close
2014-04-17,124.75
2014-04-21,124.23999786376952
2014-04-22,123.77999877929688
2014-04-23,123.76000213623048
2014-04-24,124.55999755859376
2014-04-25,125.43000030517578
2014-04-28,124.87999725341795
2014-04-29,124.86000061035156
2014-04-30,124.22000122070312
2014-05-01,123.8000030517578
2014-05-02,125.05999755859376
2014-05-05,126.22000122070312
2014-05-06,125.9800033569336
2014-05-07,124.16999816894533
2014-05-08,124.16999816894533
2014-05-09,124.0999984741211
2014-05-12,124.94000244140624
2014-05-13,124.5999984741211
2014-05-14,125.80999755859376
2014-05-15,124.7699966430664
2014-05-16,124.5
2014-05-19,124.58000183105467
2014-05-20,124.69000244140624
2014-05-21,124.38999938964844
2014-05-22,124.66999816894533
2014-05-23,124.51000213623048
2014-05-27,121.8499984741211
2014-05-28,121.1999969482422
2014-05-29,120.94000244140624
2014-05-30,120.43000030517578
2014-06-02,119.6999969482422
2014-06-03,120.01000213623048
2014-06-04,119.76000213623048
2014-06-05,120.66000366210938
2014-06-06,120.61000061035156
2014-06-09,120.6500015258789
2014-06-10,121.38999938964844
2014-06-11,121.41000366210938
2014-06-12,122.63999938964844
2014-06-13,122.95999908447266
2014-06-16,122.41999816894533
2014-06-17,122.27999877929688
2014-06-18,122.66999816894533
2014-06-19,126.94000244140624
2014-06-20,126.5
2014-06-23,126.8499984741211
2014-06-24,126.9800033569336
2014-06-25,126.98999786376952
2014-06-26,126.7300033569336
2014-06-27,126.66000366210938
2014-06-30,128.0399932861328
2014-07-01,127.6999969482422
2014-07-02,127.6999969482422
2014-07-03,127.16000366210938
2014-07-07,127.0199966430664
2014-07-08,127.06999969482422
2014-07-09,127.83999633789062
2014-07-10,128.5399932861328
2014-07-11,128.77999877929688
2014-07-14,125.72000122070312
2014-07-15,124.52999877929688
2014-07-16,124.97000122070312
2014-07-17,127.08999633789062
2014-07-18,126.12999725341795
2014-07-21,126.33999633789062
2014-07-22,125.73999786376952
2014-07-23,125.62000274658205
2014-07-24,124.3499984741211
2014-07-25,125.79000091552734
2014-07-28,125.58000183105467
2014-07-29,125.1999969482422
2014-07-30,124.83000183105467
2014-07-31,123.38999938964844
2014-08-01,124.37999725341795
2014-08-04,123.98999786376952
2014-08-05,123.87000274658205
2014-08-06,125.66999816894533
2014-08-07,126.18000030517578
2014-08-08,126.19000244140624
2014-08-11,125.95999908447266
2014-08-12,125.98999786376952
2014-08-13,126.1999969482422
2014-08-14,126.30999755859376
2014-08-15,125.4800033569336
2014-08-18,124.95999908447266
2014-08-19,124.68000030517578
2014-08-20,124.22000122070312
2014-08-21,122.87999725341795
2014-08-22,123.19000244140624
2014-08-25,122.73999786376952
2014-08-26,123.3499984741211
2014-08-27,123.31999969482422
2014-08-28,124.0
2014-08-29,123.86000061035156
2014-09-02,121.6500015258789
2014-09-03,122.1500015258789
2014-09-04,121.4800033569336
2014-09-05,122.05999755859376
2014-09-08,120.7300033569336
2014-09-09,120.87000274658205
2014-09-10,120.26000213623048
2014-09-11,119.47000122070312
2014-09-12,118.37999725341795
2014-09-15,118.63999938964844
2014-09-16,118.83000183105467
2014-09-17,117.54000091552734
2014-09-18,117.77999877929688
2014-09-19,117.08999633789062
2014-09-22,116.8499984741211
2014-09-23,117.5999984741211
2014-09-24,117.0500030517578
2014-09-25,117.38999938964844
2014-09-26,117.05999755859376
2014-09-29,117.02999877929688
2014-09-30,116.20999908447266
2014-10-01,116.7699966430664
2014-10-02,116.73999786376952
2014-10-03,114.61000061035156
2014-10-06,116.02999877929688
2014-10-07,116.36000061035156
2014-10-08,117.47000122070312
2014-10-09,117.63999938964844
2014-10-10,117.58999633789062
2014-10-13,118.5199966430664
2014-10-14,118.58999633789062
2014-10-15,118.98999786376952
2014-10-16,119.22000122070312
2014-10-17,118.98999786376952
2014-10-20,119.8000030517578
2014-10-21,120.0199966430664
2014-10-22,119.33999633789062
2014-10-23,118.5199966430664
2014-10-24,118.3499984741211
2014-10-27,118.05999755859376
2014-10-28,118.0999984741211
2014-10-29,116.41000366210938
2014-10-30,115.19000244140624
2014-10-31,112.66000366210938
2014-11-03,112.1500015258789
2014-11-04,112.22000122070312
2014-11-05,109.79000091552734
2014-11-06,109.87999725341795
2014-11-07,112.97000122070312
2014-11-10,110.45999908447266
2014-11-11,112.04000091552734
2014-11-12,111.5
2014-11-13,111.66999816894533
2014-11-14,114.47000122070312
2014-11-17,114.0500030517578
2014-11-18,115.0500030517578
2014-11-19,113.68000030517578
2014-11-20,114.86000061035156
2014-11-21,115.38999938964844
2014-11-24,115.11000061035156
2014-11-25,115.37999725341795
2014-11-26,115.16000366210938
2014-11-28,112.11000061035156
2014-12-01,116.58000183105467
2014-12-02,115.13999938964844
2014-12-03,116.33000183105467
2014-12-04,115.87999725341795
2014-12-05,114.43000030517578
2014-12-08,115.77999877929688
2014-12-09,118.19000244140624
2014-12-10,117.95999908447266
2014-12-11,117.69000244140624
2014-12-12,117.41000366210938
2014-12-15,114.38999938964844
2014-12-16,114.9499969482422
2014-12-17,114.2699966430664
2014-12-18,115.1500015258789
2014-12-19,114.7699966430664
2014-12-22,112.5500030517578
2014-12-23,112.73999786376952
2014-12-24,112.7699966430664
2014-12-26,114.83000183105467
2014-12-29,113.66999816894533
2014-12-30,115.1999969482422
2014-12-31,113.58000183105467
2015-01-02,114.08000183105467
2015-01-05,115.8000030517578
2015-01-06,117.12000274658205
2015-01-07,116.43000030517578
2015-01-08,115.94000244140624
2015-01-09,117.26000213623048
2015-01-12,118.55999755859376
2015-01-13,118.16000366210938
2015-01-14,117.97000122070312
2015-01-15,120.94000244140624
2015-01-16,122.5199966430664
2015-01-20,124.1999969482422
2015-01-21,124.2300033569336
2015-01-22,125.2300033569336
2015-01-23,124.2300033569336
2015-01-26,122.98999786376952
2015-01-27,124.4000015258789
2015-01-28,123.41999816894533
2015-01-29,120.76000213623048
2015-01-30,123.4499969482422
2015-02-02,122.41999816894533
2015-02-03,121.0500030517578
2015-02-04,121.58000183105467
2015-02-05,121.79000091552734
2015-02-06,118.63999938964844
2015-02-09,119.16999816894533
2015-02-10,118.47000122070312
2015-02-11,117.06999969482422
2015-02-12,117.33999633789062
2015-02-13,117.9800033569336
2015-02-17,116.01000213623048
2015-02-18,116.33999633789062
2015-02-19,115.94000244140624
2015-02-20,115.27999877929688
2015-02-23,115.43000030517578
2015-02-24,115.26000213623048
2015-02-25,115.6999969482422
2015-02-26,116.06999969482422
2015-02-27,116.16000366210938
2015-03-02,115.68000030517578
2015-03-03,115.47000122070312
2015-03-04,115.11000061035156
2015-03-05,115.0
2015-03-06,111.86000061035156
2015-03-09,111.97000122070312
2015-03-10,111.41999816894533
2015-03-11,110.75
2015-03-12,110.72000122070312
2015-03-13,110.87999725341795
2015-03-16,110.80999755859376
2015-03-17,110.20999908447266
2015-03-18,112.37000274658205
2015-03-19,112.29000091552734
2015-03-20,113.56999969482422
2015-03-23,114.29000091552734
2015-03-24,114.56999969482422
2015-03-25,114.7300033569336
2015-03-26,115.4800033569336
2015-03-27,115.05999755859376
2015-03-30,113.75
2015-03-31,113.66000366210938
2015-04-01,115.5999984741211
2015-04-02,115.27999877929688
2015-04-06,116.69000244140624
2015-04-07,116.11000061035156
2015-04-08,115.47000122070312
2015-04-09,114.66999816894533
2015-04-10,115.97000122070312
2015-04-13,115.13999938964844
2015-04-14,114.44000244140624
2015-04-15,115.43000030517578
2015-04-16,115.02999877929688
2015-04-17,115.5999984741211
2015-04-20,114.72000122070312
2015-04-21,115.37999725341795
2015-04-22,113.83000183105467
2015-04-23,114.66000366210938
2015-04-24,113.0500030517578
2015-04-27,115.33000183105467
2015-04-28,116.33000183105467
2015-04-29,115.51000213623048
2015-04-30,113.47000122070312
2015-05-01,113.08000183105467
2015-05-04,114.0999984741211
2015-05-05,114.41999816894533
2015-05-06,114.36000061035156
2015-05-07,113.41999816894533
2015-05-08,113.97000122070312
2015-05-11,113.52999877929688
2015-05-12,114.5
2015-05-13,116.5500030517578
2015-05-14,117.18000030517578
2015-05-15,117.52999877929688
2015-05-18,117.5199966430664
2015-05-19,115.88999938964844
2015-05-20,116.08000183105467
2015-05-21,115.69000244140624
2015-05-22,115.5999984741211
2015-05-26,113.91000366210938
2015-05-27,113.88999938964844
2015-05-28,114.0199966430664
2015-05-29,114.0999984741211
2015-06-01,114.0
2015-06-02,114.45999908447266
2015-06-03,113.63999938964844
2015-06-04,112.83999633789062
2015-06-05,112.23999786376952
2015-06-08,112.56999969482422
2015-06-09,112.81999969482422
2015-06-10,113.77999877929688
2015-06-11,113.26000213623048
2015-06-12,113.2300033569336
2015-06-15,113.7300033569336
2015-06-16,113.31999969482422
2015-06-17,113.8499984741211
2015-06-18,115.31999969482422
2015-06-19,115.12000274658205
2015-06-22,113.63999938964844
2015-06-23,112.88999938964844
2015-06-24,112.58999633789062
2015-06-25,112.44000244140624
2015-06-26,112.55999755859376
2015-06-29,113.06999969482422
2015-06-30,112.37000274658205
2015-07-01,111.9800033569336
2015-07-02,111.76000213623048
2015-07-06,112.05999755859376
2015-07-07,110.76000213623048
2015-07-08,111.08999633789062
2015-07-09,111.36000061035156
2015-07-10,111.48999786376952
2015-07-13,110.98999786376952
2015-07-14,110.73999786376952
2015-07-15,110.16000366210938
2015-07-16,109.76000213623048
2015-07-17,108.6500015258789
2015-07-20,105.6999969482422
2015-07-21,105.37000274658205
2015-07-22,104.8000030517578
2015-07-23,104.33000183105467
2015-07-24,105.3499984741211
2015-07-27,104.86000061035156
2015-07-28,105.0199966430664
2015-07-29,105.16999816894533
2015-07-30,104.2699966430664
2015-07-31,104.93000030517578
2015-08-03,104.0999984741211
2015-08-04,104.30999755859376
2015-08-05,103.93000030517578
2015-08-06,104.38999938964844
2015-08-07,104.6500015258789
2015-08-10,105.72000122070312
2015-08-11,106.26000213623048
2015-08-12,107.75
2015-08-13,106.86000061035156
2015-08-14,106.8499984741211
2015-08-17,107.12999725341795
2015-08-18,107.11000061035156
2015-08-19,108.5500030517578
2015-08-20,110.44000244140624
2015-08-21,111.12999725341795
2015-08-24,110.52999877929688
2015-08-25,109.16000366210938
2015-08-26,107.66999816894533
2015-08-27,107.7300033569336
2015-08-28,108.6999969482422
2015-08-31,108.81999969482422
2015-09-01,109.1999969482422
2015-09-02,108.62000274658205
2015-09-03,107.83999633789062
2015-09-04,107.48999786376952
2015-09-08,107.5199966430664
2015-09-09,106.12999725341795
2015-09-10,106.37999725341795
2015-09-11,106.16000366210938
2015-09-14,106.22000122070312
2015-09-15,105.9000015258789
2015-09-16,107.30999755859376
2015-09-17,108.41000366210938
2015-09-18,109.20999908447266
2015-09-21,108.52999877929688
2015-09-22,107.79000091552734
2015-09-23,108.22000122070312
2015-09-24,110.48999786376952
2015-09-25,109.80999755859376
2015-09-28,108.41999816894533
2015-09-29,107.9800033569336
2015-09-30,106.86000061035156
2015-10-01,106.7300033569336
2015-10-02,108.98999786376952
2015-10-05,108.7699966430664
2015-10-06,109.86000061035156
2015-10-07,109.6999969482422
2015-10-08,109.13999938964844
2015-10-09,110.87000274658205
2015-10-12,111.30999755859376
2015-10-13,111.86000061035156
2015-10-14,113.80999755859376
2015-10-15,113.29000091552734
2015-10-16,112.48999786376952
2015-10-19,112.0199966430664
2015-10-20,112.7300033569336
2015-10-21,111.7300033569336
2015-10-22,111.69000244140624
2015-10-23,111.5
2015-10-26,111.43000030517578
2015-10-27,111.68000030517578
2015-10-28,110.77999877929688
2015-10-29,109.72000122070312
2015-10-30,109.3000030517578
2015-11-02,108.58999633789062
2015-11-03,106.9800033569336
2015-11-04,105.97000122070312
2015-11-05,105.63999938964844
2015-11-06,104.0999984741211
2015-11-09,104.4000015258789
2015-11-10,104.18000030517578
2015-11-11,103.83000183105467
2015-11-12,103.8499984741211
2015-11-13,103.55999755859376
2015-11-16,103.70999908447266
2015-11-17,102.33999633789062
2015-11-18,102.43000030517578
2015-11-19,103.55999755859376
2015-11-20,103.08999633789062
2015-11-23,102.26000213623048
2015-11-24,102.94000244140624
2015-11-25,102.45999908447266
2015-11-27,101.25
2015-11-30,101.91999816894533
2015-12-01,102.27999877929688
2015-12-02,100.69000244140624
2015-12-03,101.76000213623048
2015-12-04,104.0199966430664
2015-12-07,102.66999816894533
2015-12-08,102.83999633789062
2015-12-09,102.63999938964844
2015-12-10,102.5500030517578
2015-12-11,103.11000061035156
2015-12-14,101.79000091552734
2015-12-15,101.5199966430664
2015-12-16,102.75
2015-12-17,100.5
2015-12-18,102.04000091552734
2015-12-21,103.1500015258789
2015-12-22,102.61000061035156
2015-12-23,102.30999755859376
2015-12-24,103.0500030517578
2015-12-28,102.2699966430664
2015-12-29,102.1999969482422
2015-12-30,101.41999816894533
2015-12-31,101.45999908447266
2016-01-04,102.88999938964844
2016-01-05,103.18000030517578
2016-01-06,104.66999816894533
2016-01-07,106.1500015258789
2016-01-08,105.68000030517578
2016-01-11,104.73999786376952
2016-01-12,104.20999908447266
2016-01-13,104.72000122070312
2016-01-14,103.0199966430664
2016-01-15,104.08000183105467
2016-01-19,103.9800033569336
2016-01-20,105.37000274658205
2016-01-21,105.48999786376952
2016-01-22,105.0
2016-01-25,106.08000183105467
2016-01-26,107.29000091552734
2016-01-27,107.69000244140624
2016-01-28,106.54000091552734
2016-01-29,106.9499969482422
2016-02-01,108.0500030517578
2016-02-02,108.08999633789062
2016-02-03,109.25
2016-02-04,110.56999969482422
2016-02-05,112.31999969482422
2016-02-08,113.83000183105467
2016-02-09,113.58000183105467
2016-02-10,114.45999908447266
2016-02-11,119.05999755859376
2016-02-12,118.36000061035156
2016-02-16,114.7699966430664
2016-02-17,115.4800033569336
2016-02-18,118.29000091552734
2016-02-19,117.58000183105467
2016-02-22,115.48999786376952
2016-02-23,117.22000122070312
2016-02-24,117.61000061035156
2016-02-25,117.91999816894533
2016-02-26,117.11000061035156
2016-02-29,118.63999938964844
2016-03-01,117.7699966430664
2016-03-02,118.68000030517578
2016-03-03,120.7300033569336
2016-03-04,120.54000091552734
2016-03-07,121.13999938964844
2016-03-08,120.58000183105467
2016-03-09,119.58000183105467
2016-03-10,121.5
2016-03-11,119.41000366210938
2016-03-14,117.87000274658205
2016-03-15,117.95999908447266
2016-03-16,120.58999633789062
2016-03-17,120.12999725341795
2016-03-18,119.8000030517578
2016-03-21,118.95999908447266
2016-03-22,119.30999755859376
2016-03-23,116.61000061035156
2016-03-24,116.33000183105467
2016-03-28,116.5999984741211
2016-03-29,118.76000213623048
2016-03-30,117.0999984741211
2016-03-31,117.63999938964844
2016-04-01,116.93000030517578
2016-04-04,116.1500015258789
2016-04-05,117.66000366210938
2016-04-06,116.94000244140624
2016-04-07,118.61000061035156
2016-04-08,118.43000030517578
2016-04-11,120.02999877929688
2016-04-12,120.0500030517578
2016-04-13,118.7699966430664
2016-04-14,117.11000061035156
2016-04-15,117.91999816894533
2016-04-18,117.73999786376952
2016-04-19,119.58000183105467
2016-04-20,118.97000122070312
2016-04-21,119.41999816894533
2016-04-22,117.88999938964844
2016-04-25,118.2300033569336
2016-04-26,118.6999969482422
2016-04-27,119.04000091552734
2016-04-28,121.29000091552734
2016-04-29,123.6500015258789
2016-05-02,123.23999786376952
2016-05-03,122.95999908447266
2016-05-04,122.20999908447266
2016-05-05,122.06999969482422
2016-05-06,123.18000030517578
2016-05-09,120.6500015258789
2016-05-10,120.9800033569336
2016-05-11,122.12000274658205
2016-05-12,121.16000366210938
2016-05-13,121.70999908447266
2016-05-16,121.8000030517578
2016-05-17,122.22000122070312
2016-05-18,120.0999984741211
2016-05-19,119.87000274658205
2016-05-20,119.70999908447266
2016-05-23,119.37000274658205
2016-05-24,117.3000030517578
2016-05-25,116.9800033569336
2016-05-26,116.58000183105467
2016-05-27,115.62000274658205
2016-05-31,116.05999755859376
2016-06-01,115.94000244140624
2016-06-02,115.66999816894533
2016-06-03,118.87999725341795
2016-06-06,118.91999816894533
2016-06-07,118.81999969482422
2016-06-08,120.58000183105467
2016-06-09,121.25
2016-06-10,121.73999786376952
2016-06-13,122.63999938964844
2016-06-14,122.7699966430664
2016-06-15,123.68000030517578
2016-06-16,122.37999725341795
2016-06-17,123.9499969482422
2016-06-20,123.20999908447266
2016-06-21,120.83999633789062
2016-06-22,120.9000015258789
2016-06-23,120.11000061035156
2016-06-24,126.0
2016-06-27,126.68000030517578
2016-06-28,125.31999969482422
2016-06-29,125.83999633789062
2016-06-30,126.47000122070312
2016-07-01,128.41000366210938
2016-07-05,129.47000122070312
2016-07-06,130.22999572753906
2016-07-07,129.74000549316406
2016-07-08,130.52000427246094
2016-07-11,129.2899932861328
2016-07-12,127.1500015258789
2016-07-13,128.32000732421875
2016-07-14,127.33000183105467
2016-07-15,126.83999633789062
2016-07-18,127.04000091552734
2016-07-19,127.20999908447266
2016-07-20,125.38999938964844
2016-07-21,127.3000030517578
2016-07-22,126.3499984741211
2016-07-25,125.47000122070312
2016-07-26,126.0
2016-07-27,128.02999877929688
2016-07-28,127.66000366210938
2016-07-29,128.97999572753906
2016-08-01,129.22000122070312
2016-08-02,130.27000427246094
2016-08-03,129.64999389648438
2016-08-04,129.8699951171875
2016-08-05,127.5500030517578
2016-08-08,127.44000244140624
2016-08-09,127.95999908447266
2016-08-10,128.55999755859375
2016-08-11,127.66999816894533
2016-08-12,127.4000015258789
2016-08-15,127.83999633789062
2016-08-16,128.47000122070312
2016-08-17,128.5
2016-08-18,129.11000061035156
2016-08-19,127.97000122070312
2016-08-22,127.77999877929688
2016-08-23,127.76000213623048
2016-08-24,126.33999633789062
2016-08-25,126.2300033569336
2016-08-26,126.0500030517578
2016-08-29,126.3000030517578
2016-08-30,125.02999877929688
2016-08-31,124.77999877929688
2016-09-01,125.29000091552734
2016-09-02,126.56999969482422
2016-09-06,128.7100067138672
2016-09-07,128.27000427246094
2016-09-08,127.58999633789062
2016-09-09,126.75
2016-09-12,126.58999633789062
2016-09-13,125.75
2016-09-14,126.18000030517578
2016-09-15,125.37000274658205
2016-09-16,125.05999755859376
2016-09-19,125.31999969482422
2016-09-20,125.44000244140624
2016-09-21,127.2699966430664
2016-09-22,127.56999969482422
2016-09-23,127.6500015258789
2016-09-26,127.5500030517578
2016-09-27,126.62000274658205
2016-09-28,126.22000122070312
2016-09-29,126.06999969482422
2016-09-30,125.63999938964844
2016-10-03,125.31999969482422
2016-10-04,120.97000122070312
2016-10-05,120.77999877929688
2016-10-06,119.66000366210938
2016-10-07,119.73999786376952
2016-10-10,120.16000366210938
2016-10-11,119.5500030517578
2016-10-12,119.73999786376952
2016-10-13,120.02999877929688
2016-10-14,119.36000061035156
2016-10-17,119.68000030517578
2016-10-18,120.41999816894533
2016-10-19,121.11000061035156
2016-10-20,120.73999786376952
2016-10-21,120.83000183105467
2016-10-24,120.55999755859376
2016-10-25,121.47000122070312
2016-10-26,120.79000091552734
2016-10-27,121.01000213623048
2016-10-28,121.58000183105467
2016-10-31,121.94000244140624
2016-11-01,122.7300033569336
2016-11-02,123.63999938964844
2016-11-03,124.3000030517578
2016-11-04,124.38999938964844
2016-11-07,122.1500015258789
2016-11-08,121.63999938964844
2016-11-09,121.55999755859376
2016-11-10,119.75
2016-11-11,117.0999984741211
2016-11-14,116.11000061035156
2016-11-15,117.12000274658205
2016-11-16,116.7699966430664
2016-11-17,116.16999816894533
2016-11-18,115.1500015258789
2016-11-21,115.58000183105467
2016-11-22,115.54000091552734
2016-11-23,113.25
2016-11-25,112.61000061035156
2016-11-28,113.8000030517578
2016-11-29,113.2699966430664
2016-11-30,111.75
2016-12-01,111.54000091552734
2016-12-02,112.13999938964844
2016-12-05,111.54000091552734
2016-12-06,111.43000030517578
2016-12-07,111.83000183105467
2016-12-08,111.56999969482422
2016-12-09,110.4000015258789
2016-12-12,110.81999969482422
2016-12-13,110.4499969482422
2016-12-14,108.83000183105467
2016-12-15,107.33999633789062
2016-12-16,108.0500030517578
2016-12-19,108.58999633789062
2016-12-20,107.79000091552734
2016-12-21,107.8499984741211
2016-12-22,107.58999633789062
2016-12-23,107.93000030517578
2016-12-27,108.55999755859376
2016-12-28,108.86000061035156
2016-12-29,110.29000091552734
2016-12-30,109.61000061035156
2017-01-03,110.47000122070312
2017-01-04,110.86000061035156
2017-01-05,112.58000183105467
2017-01-06,111.75
2017-01-09,112.66999816894533
2017-01-10,113.1500015258789
2017-01-11,113.5
2017-01-12,113.91000366210938
2017-01-13,114.20999908447266
2017-01-17,115.8499984741211
2017-01-18,114.87000274658205
2017-01-19,114.7699966430664
2017-01-20,115.0500030517578
2017-01-23,115.79000091552734
2017-01-24,115.2699966430664
2017-01-25,114.31999969482422
2017-01-26,113.26000213623048
2017-01-27,113.48999786376952
2017-01-30,113.97000122070312
2017-01-31,115.5500030517578
2017-02-01,115.1999969482422
2017-02-02,115.83999633789062
2017-02-03,116.12999725341795
2017-02-06,117.6999969482422
2017-02-07,117.45999908447266
2017-02-08,118.19000244140624
2017-02-09,117.29000091552734
2017-02-10,117.5999984741211
2017-02-13,116.8000030517578
2017-02-14,116.93000030517578
2017-02-15,117.4499969482422
2017-02-16,118.08000183105467
2017-02-17,117.68000030517578
2017-02-21,117.75
2017-02-22,117.91000366210938
2017-02-23,118.94000244140624
2017-02-24,119.6999969482422
2017-02-27,119.12000274658205
2017-02-28,119.2300033569336
2017-03-01,119.05999755859376
2017-03-02,117.58000183105467
2017-03-03,117.51000213623048
2017-03-06,116.72000122070312
2017-03-07,115.77999877929688
2017-03-08,115.05999755859376
2017-03-09,114.47000122070312
2017-03-10,114.72000122070312
2017-03-13,114.73999786376952
2017-03-14,114.12000274658205
2017-03-15,116.25
2017-03-16,116.7300033569336
2017-03-17,116.98999786376952
2017-03-20,117.51000213623048
2017-03-21,118.54000091552734
2017-03-22,118.83000183105467
2017-03-23,118.66999816894533
2017-03-24,118.86000061035156
2017-03-27,119.52999877929688
2017-03-28,119.04000091552734
2017-03-29,119.33000183105467
2017-03-30,118.47000122070312
2017-03-31,118.72000122070312
2017-04-03,119.3499984741211
2017-04-04,119.62000274658205
2017-04-05,119.62000274658205
2017-04-06,119.18000030517578
2017-04-07,119.45999908447266
2017-04-10,119.45999908447266
2017-04-11,121.19000244140624
2017-04-12,122.0199966430664
2017-04-13,122.5999984741211
2017-04-17,122.23999786376952
2017-04-18,122.81999969482422
2017-04-19,121.7300033569336
2017-04-20,121.95999908447266
2017-04-21,122.30999755859376
2017-04-24,121.4800033569336
2017-04-25,120.25
2017-04-26,120.83999633789062
2017-04-27,120.38999938964844
2017-04-28,120.7699966430664
2017-05-01,119.66999816894533
2017-05-02,119.6500015258789
2017-05-03,117.9800033569336
2017-05-04,116.79000091552734
2017-05-05,117.01000213623048
2017-05-08,116.75
2017-05-09,116.0500030517578
2017-05-10,116.04000091552734
2017-05-11,116.5
2017-05-12,116.83000183105467
2017-05-15,117.13999938964844
2017-05-16,117.6500015258789
2017-05-17,119.79000091552734
2017-05-18,118.80999755859376
2017-05-19,119.4000015258789
2017-05-22,119.9000015258789
2017-05-23,119.13999938964844
2017-05-24,119.61000061035156
2017-05-25,119.4800033569336
2017-05-26,120.54000091552734
2017-05-30,120.13999938964844
2017-05-31,120.62000274658205
2017-06-01,120.72000122070312
2017-06-02,121.61000061035156
2017-06-05,121.7300033569336
2017-06-06,123.0999984741211
2017-06-07,122.4499969482422
2017-06-08,121.6500015258789
2017-06-09,120.54000091552734
2017-06-12,120.36000061035156
2017-06-13,120.4800033569336
2017-06-14,119.81999969482422
2017-06-15,119.31999969482422
2017-06-16,119.33999633789062
2017-06-19,118.43000030517578
2017-06-20,118.18000030517578
2017-06-21,118.5199966430664
2017-06-22,118.91999816894533
2017-06-23,119.43000030517578
2017-06-26,118.36000061035156
2017-06-27,118.80999755859376
2017-06-28,118.9000015258789
2017-06-29,118.31999969482422
2017-06-30,118.0199966430664
2017-07-03,116.08999633789062
2017-07-05,116.5199966430664
2017-07-06,116.47000122070312
2017-07-07,115.27999877929688
2017-07-10,115.47000122070312
2017-07-11,115.62000274658205
2017-07-12,116.02999877929688
2017-07-13,115.81999969482422
2017-07-14,116.7699966430664
2017-07-17,117.29000091552734
2017-07-18,118.11000061035156
2017-07-19,118.08000183105467
2017-07-20,118.23999786376952
2017-07-21,119.26000213623048
2017-07-24,119.30999755859376
2017-07-25,118.91999816894533
2017-07-26,119.87999725341795
2017-07-27,119.79000091552734
2017-07-28,120.69000244140624
2017-07-31,120.75
2017-08-01,120.6500015258789
2017-08-02,120.4000015258789
2017-08-03,120.58999633789062
2017-08-04,119.6500015258789
2017-08-07,119.51000213623048
2017-08-08,119.86000061035156
2017-08-09,121.30999755859376
2017-08-10,122.20999908447266
2017-08-11,122.79000091552734
2017-08-14,121.91999816894533
2017-08-15,120.9800033569336
2017-08-16,121.87000274658205
2017-08-17,122.48999786376952
2017-08-18,122.3000030517578
2017-08-21,122.76000213623048
2017-08-22,122.20999908447266
2017-08-23,122.66999816894533
2017-08-24,122.29000091552734
2017-08-25,122.73999786376952
2017-08-28,124.69000244140624
2017-08-29,124.41999816894533
2017-08-30,124.36000061035156
2017-08-31,125.81999969482422
2017-09-01,126.05999755859376
2017-09-05,127.45999908447266
2017-09-06,126.80999755859376
2017-09-07,128.1300048828125
2017-09-08,127.97000122070312
2017-09-11,126.19000244140624
2017-09-12,126.55999755859376
2017-09-13,125.61000061035156
2017-09-14,126.16000366210938
2017-09-15,125.52999877929688
2017-09-18,124.36000061035156
2017-09-19,124.62000274658205
2017-09-20,123.62000274658205
2017-09-21,122.68000030517578
2017-09-22,123.23999786376952
2017-09-25,124.52999877929688
2017-09-26,123.13999938964844
2017-09-27,121.9800033569336
