Date,Close
2014-10-14,119.04000091552734
2014-10-15,123.5999984741211
2014-10-16,120.87999725341795
2014-10-17,120.55999755859376
2014-10-20,116.63999938964844
2014-10-21,115.44000244140624
2014-10-22,113.12000274658205
2014-10-23,113.1999969482422
2014-10-24,111.76000213623048
2014-10-27,111.1999969482422
2014-10-28,110.23999786376952
2014-10-29,110.16000366210938
2014-10-30,105.83999633789062
2014-10-31,106.4800033569336
2014-11-03,104.95999908447266
2014-11-04,106.16000366210938
2014-11-05,101.27999877929688
2014-11-06,104.86000061035156
2014-11-07,102.08000183105467
2014-11-10,101.72000122070312
2014-11-11,101.9800033569336
2014-11-12,105.81999969482422
2014-11-13,106.62000274658205
2014-11-14,108.5199966430664
2014-11-17,105.22000122070312
2014-11-18,105.13999938964844
2014-11-19,105.08000183105467
2014-11-20,105.45999908447266
2014-11-21,104.66000366210938
2014-11-24,106.54000091552734
2014-11-25,106.08000183105467
2014-11-26,105.23999786376952
2014-11-28,103.73999786376952
2014-12-01,102.36000061035156
2014-12-02,101.36000061035156
2014-12-03,102.26000213623048
2014-12-04,102.26000213623048
2014-12-05,104.12000274658205
2014-12-08,102.0999984741211
2014-12-09,102.04000091552734
2014-12-10,103.05999755859376
2014-12-11,101.23999786376952
2014-12-12,101.4000015258789
2014-12-15,105.5
2014-12-16,105.8000030517578
2014-12-17,101.45999908447266
2014-12-18,98.72000122070312
2014-12-19,97.0999984741211
2014-12-22,97.86000061035156
2014-12-23,96.4000015258789
2014-12-24,93.26000213623048
2014-12-26,91.1999969482422
2014-12-29,88.5
2014-12-30,91.8000030517578
2014-12-31,95.0
2015-01-02,94.5999984741211
2015-01-05,96.95999908447266
2015-01-06,96.37999725341795
2015-01-07,95.3000030517578
2015-01-08,93.58000183105467
2015-01-09,93.58000183105467
2015-01-12,95.5199966430664
2015-01-13,95.18000030517578
2015-01-14,94.83999633789062
2015-01-15,92.45999908447266
2015-01-16,92.45999908447266
2015-01-20,89.80000305175781
2015-01-21,88.0
2015-01-22,88.9000015258789
2015-01-23,87.5
2015-01-26,88.58000183105469
2015-01-27,87.95999908447266
2015-01-28,89.0
2015-01-29,90.0
2015-01-30,90.63999938964844
2015-02-02,90.66000366210938
2015-02-03,90.1999969482422
2015-02-04,91.41999816894533
2015-02-05,90.18000030517578
2015-02-06,97.31999969482422
2015-02-09,99.0999984741211
2015-02-10,94.55999755859376
2015-02-11,98.36000061035156
2015-02-12,99.72000122070312
2015-02-13,102.55999755859376
2015-02-17,103.4000015258789
2015-02-18,98.1999969482422
2015-02-19,100.58000183105467
2015-02-20,99.4800033569336
2015-02-23,100.33999633789062
2015-02-24,97.16000366210938
2015-02-25,99.13999938964844
2015-02-26,102.13999938964844
2015-02-27,101.5
2015-03-02,105.4000015258789
2015-03-03,105.9000015258789
2015-03-04,105.5999984741211
2015-03-05,103.9000015258789
2015-03-06,111.22000122070312
2015-03-09,109.9800033569336
2015-03-10,109.6999969482422
2015-03-11,110.83999633789062
2015-03-12,106.86000061035156
2015-03-13,110.44000244140624
2015-03-16,104.36000061035156
2015-03-17,106.23999786376952
2015-03-18,100.4000015258789
2015-03-19,102.0
2015-03-20,100.5
2015-03-23,99.8000030517578
2015-03-24,102.4000015258789
2015-03-25,104.0999984741211
2015-03-26,105.9000015258789
2015-03-27,104.58000183105467
2015-03-30,102.0999984741211
2015-03-31,102.81999969482422
2015-04-01,102.73999786376952
2015-04-02,101.95999908447266
2015-04-06,98.76000213623048
2015-04-07,101.37999725341795
2015-04-08,102.05999755859376
2015-04-09,102.91999816894533
2015-04-10,101.37999725341795
2015-04-13,103.31999969482422
2015-04-14,101.77999877929688
2015-04-15,100.16000366210938
2015-04-16,102.81999969482422
2015-04-17,103.68000030517578
2015-04-20,100.91999816894533
2015-04-21,101.76000213623048
2015-04-22,101.45999908447266
2015-04-23,100.77999877929688
2015-04-24,98.55999755859376
2015-04-27,101.5
2015-04-28,100.4800033569336
2015-04-29,101.44000244140624
2015-04-30,102.86000061035156
2015-05-01,102.45999908447266
2015-05-04,99.54000091552734
2015-05-05,105.12000274658205
2015-05-06,106.73999786376952
2015-05-07,105.08000183105467
2015-05-08,104.18000030517578
2015-05-11,104.31999969482422
2015-05-12,105.27999877929688
2015-05-13,108.55999755859376
2015-05-14,105.0
2015-05-15,102.37999725341795
2015-05-18,101.5199966430664
2015-05-19,101.5199966430664
2015-05-20,100.6999969482422
2015-05-21,100.63999938964844
2015-05-22,101.23999786376952
2015-05-26,102.55999755859376
2015-05-27,101.76000213623048
2015-05-28,100.94000244140624
2015-05-29,100.94000244140624
2015-06-01,100.41999816894533
2015-06-02,103.87999725341795
2015-06-03,106.95999908447266
2015-06-04,107.54000091552734
2015-06-05,109.86000061035156
2015-06-08,110.63999938964844
2015-06-09,111.5199966430664
2015-06-10,110.27999877929688
2015-06-11,109.3000030517578
2015-06-12,110.76000213623048
2015-06-15,111.31999969482422
2015-06-16,110.5
2015-06-17,108.8000030517578
2015-06-18,106.13999938964844
2015-06-19,106.9800033569336
2015-06-22,108.44000244140624
2015-06-23,110.86000061035156
2015-06-24,112.0
2015-06-25,113.27999877929688
2015-06-26,113.12000274658205
2015-06-29,112.6999969482422
2015-06-30,114.73999786376952
2015-07-01,114.08000183105467
2015-07-02,110.5999984741211
2015-07-06,110.31999969482422
2015-07-07,104.5
2015-07-08,105.66000366210938
2015-07-09,107.6999969482422
2015-07-10,106.73999786376952
2015-07-13,107.3000030517578
2015-07-14,106.18000030517578
2015-07-15,107.0999984741211
2015-07-16,102.83999633789062
2015-07-17,103.87999725341795
2015-07-20,106.23999786376952
2015-07-21,108.55999755859376
2015-07-22,107.0999984741211
2015-07-23,110.66000366210938
2015-07-24,109.94000244140624
2015-07-27,108.41999816894533
2015-07-28,106.04000091552734
2015-07-29,105.5
2015-07-30,103.36000061035156
2015-07-31,102.12000274658205
2015-08-03,101.3000030517578
2015-08-04,104.41999816894533
2015-08-05,104.41999816894533
2015-08-06,104.5999984741211
2015-08-07,100.5199966430664
2015-08-10,100.6999969482422
2015-08-11,100.4000015258789
2015-08-12,96.58000183105467
2015-08-13,96.4800033569336
2015-08-14,94.72000122070312
2015-08-17,94.16000366210938
2015-08-18,94.91999816894533
2015-08-19,93.83999633789062
2015-08-20,93.76000213623048
2015-08-21,96.9800033569336
2015-08-24,104.5999984741211
2015-08-25,108.73999786376952
2015-08-26,107.94000244140624
2015-08-27,104.86000061035156
2015-08-28,104.81999969482422
2015-08-31,109.05999755859376
2015-09-01,112.23999786376952
2015-09-02,113.95999908447266
2015-09-03,112.4800033569336
2015-09-04,115.5199966430664
2015-09-08,112.54000091552734
2015-09-09,111.0
2015-09-10,113.0
2015-09-11,113.0
2015-09-14,110.95999908447266
2015-09-15,110.95999908447266
2015-09-16,107.62000274658205
2015-09-17,103.73999786376952
2015-09-18,105.27999877929688
2015-09-21,105.36000061035156
2015-09-22,106.66000366210938
2015-09-23,106.66000366210938
2015-09-24,106.66000366210938
2015-09-25,102.76000213623048
2015-09-28,105.18000030517578
2015-09-29,105.18000030517578
2015-09-30,102.91999816894533
2015-10-01,103.31999969482422
2015-10-02,103.31999969482422
2015-10-05,97.5
2015-10-06,98.44000244140624
2015-10-07,99.08000183105467
2015-10-08,97.1999969482422
2015-10-09,97.94000244140624
2015-10-12,96.08000183105467
2015-10-13,96.0
2015-10-14,96.0
2015-10-15,94.12000274658205
2015-10-16,94.12000274658205
2015-10-19,94.12000274658205
2015-10-20,92.77999877929688
2015-10-21,92.22000122070312
2015-10-22,91.5
2015-10-23,92.6999969482422
2015-10-26,95.0
2015-10-27,95.0
2015-10-28,98.4000015258789
2015-10-29,99.91999816894533
2015-10-30,99.91999816894533
2015-11-02,97.95999908447266
2015-11-03,95.95999908447266
2015-11-04,95.95999908447266
2015-11-05,95.12000274658205
2015-11-06,104.4800033569336
2015-11-09,103.37999725341795
2015-11-10,103.37999725341795
2015-11-11,99.44000244140624
2015-11-12,101.5999984741211
2015-11-13,102.4000015258789
2015-11-16,102.4000015258789
2015-11-17,102.41999816894533
2015-11-18,101.5999984741211
2015-11-19,101.5999984741211
2015-11-20,98.94000244140624
2015-11-23,98.94000244140624
2015-11-24,100.9800033569336
2015-11-25,100.9800033569336
2015-11-27,100.8000030517578
2015-11-30,99.44000244140624
2015-12-01,99.44000244140624
2015-12-02,99.44000244140624
2015-12-03,103.44000244140624
2015-12-04,102.05999755859376
2015-12-07,102.05999755859376
2015-12-08,102.44000244140624
2015-12-09,101.13999938964844
2015-12-10,102.81999969482422
2015-12-11,105.4000015258789
2015-12-14,105.36000061035156
2015-12-15,102.5199966430664
2015-12-16,102.5199966430664
2015-12-17,96.76000213623048
2015-12-18,98.81999969482422
2015-12-21,99.81999969482422
2015-12-22,100.0
2015-12-23,100.0
2015-12-24,94.6999969482422
2015-12-28,94.73999786376952
2015-12-29,94.73999786376952
2015-12-30,93.66000366210938
2015-12-31,95.44000244140624
2016-01-04,97.26000213623048
2016-01-05,97.26000213623048
2016-01-06,96.12000274658205
2016-01-07,96.12000274658205
2016-01-08,96.12000274658205
2016-01-11,94.77999877929688
2016-01-12,94.77999877929688
2016-01-13,94.6999969482422
2016-01-14,92.9800033569336
2016-01-15,97.3000030517578
2016-01-19,93.62000274658205
2016-01-20,93.62000274658205
2016-01-21,97.9000015258789
2016-01-22,93.8000030517578
2016-01-25,94.16000366210938
2016-01-26,91.55999755859376
2016-01-27,93.9000015258789
2016-01-28,89.80000305175781
2016-01-29,86.54000091552734
2016-02-01,83.73999786376953
2016-02-02,84.44000244140625
2016-02-03,81.37999725341797
2016-02-04,82.0999984741211
2016-02-05,81.27999877929688
2016-02-08,82.37999725341797
2016-02-09,82.37999725341797
2016-02-10,81.63999938964844
2016-02-11,84.4000015258789
2016-02-12,85.86000061035156
2016-02-16,84.12000274658203
2016-02-17,84.13999938964844
2016-02-18,82.41999816894531
2016-02-19,82.77999877929688
2016-02-22,82.54000091552734
2016-02-23,81.0999984741211
2016-02-24,80.54000091552734
2016-02-25,78.4800033569336
2016-02-26,82.4000015258789
2016-02-29,81.36000061035156
2016-03-01,82.44000244140625
2016-03-02,83.68000030517578
2016-03-03,82.0199966430664
2016-03-04,79.27999877929688
2016-03-07,78.08000183105469
2016-03-08,76.94000244140625
2016-03-09,76.55999755859375
2016-03-10,77.4000015258789
2016-03-11,76.0
2016-03-14,76.55999755859375
2016-03-15,75.80000305175781
2016-03-16,74.04000091552734
2016-03-17,72.9000015258789
2016-03-18,73.68000030517578
2016-03-21,73.05999755859375
2016-03-22,73.22000122070312
2016-03-23,73.76000213623047
2016-03-24,72.04000091552734
2016-03-28,73.4800033569336
2016-03-29,70.30000305175781
2016-03-30,70.62000274658203
2016-03-31,70.13999938964844
2016-04-01,70.13999938964844
2016-04-04,70.69999694824219
2016-04-05,72.69999694824219
2016-04-06,73.44000244140625
2016-04-07,73.37999725341797
2016-04-08,71.41999816894531
2016-04-11,72.41999816894531
2016-04-12,71.9000015258789
2016-04-13,72.73999786376953
2016-04-14,73.33999633789062
2016-04-15,72.0999984741211
2016-04-18,71.4000015258789
2016-04-19,71.9000015258789
2016-04-20,74.04000091552734
2016-04-21,77.0999984741211
2016-04-22,76.55999755859375
2016-04-25,76.68000030517578
2016-04-26,76.0
2016-04-27,74.12000274658203
2016-04-28,73.94000244140625
2016-04-29,73.9800033569336
2016-05-02,71.63999938964844
2016-05-03,72.12000274658203
2016-05-04,69.80000305175781
2016-05-05,71.0
2016-05-06,71.27999877929688
2016-05-09,70.87999725341797
2016-05-10,70.31999969482422
2016-05-11,70.27999877929688
2016-05-12,69.44000244140625
2016-05-13,70.33999633789062
2016-05-16,70.26000213623047
2016-05-17,72.44000244140625
2016-05-18,74.80000305175781
2016-05-19,73.83999633789062
2016-05-20,73.5
2016-05-23,74.19999694824219
2016-05-24,72.94000244140625
2016-05-25,73.4800033569336
2016-05-26,71.55999755859375
2016-05-27,71.66000366210938
2016-05-31,70.5999984741211
2016-06-01,70.0
2016-06-02,70.0
2016-06-03,67.80000305175781
2016-06-06,68.26000213623047
2016-06-07,68.26000213623047
2016-06-08,67.12000274658203
2016-06-09,66.19999694824219
2016-06-10,66.72000122070312
2016-06-13,66.5
2016-06-14,66.0
2016-06-15,66.22000122070312
2016-06-16,66.19999694824219
2016-06-17,66.5999984741211
2016-06-20,66.0999984741211
2016-06-21,65.4800033569336
2016-06-22,65.63999938964844
2016-06-23,66.4000015258789
2016-06-24,64.87999725341797
2016-06-27,64.37999725341797
2016-06-28,63.540000915527344
2016-06-29,63.09999847412109
2016-06-30,61.09999847412109
2016-07-01,61.41999816894531
2016-07-05,60.20000076293945
2016-07-06,60.2400016784668
2016-07-07,62.040000915527344
2016-07-08,60.619998931884766
2016-07-11,60.880001068115234
2016-07-12,61.900001525878906
2016-07-13,61.58000183105469
2016-07-14,61.900001525878906
2016-07-15,61.880001068115234
2016-07-18,61.63999938964844
2016-07-19,61.959999084472656
2016-07-20,62.20000076293945
2016-07-21,62.02000045776367
2016-07-22,60.36000061035156
2016-07-25,60.41999816894531
2016-07-26,61.29999923706055
2016-07-27,62.459999084472656
2016-07-28,62.09999847412109
2016-07-29,61.43999862670898
2016-08-01,61.79999923706055
2016-08-02,62.27999877929688
2016-08-03,63.119998931884766
2016-08-04,63.29999923706055
2016-08-05,64.72000122070312
2016-08-08,64.94000244140625
2016-08-09,65.0
2016-08-10,65.18000030517578
2016-08-11,64.9800033569336
2016-08-12,64.81999969482422
2016-08-15,66.30000305175781
2016-08-16,68.16000366210938
2016-08-17,66.45999908447266
2016-08-18,64.66000366210938
2016-08-19,66.26000213623047
2016-08-22,65.83999633789062
2016-08-23,66.23999786376953
2016-08-24,66.41999816894531
2016-08-25,66.41999816894531
2016-08-26,68.83999633789062
2016-08-29,67.63999938964844
2016-08-30,68.83999633789062
2016-08-31,68.63999938964844
2016-09-01,69.04000091552734
2016-09-02,67.45999908447266
2016-09-06,65.91999816894531
2016-09-07,65.80000305175781
2016-09-08,65.4000015258789
2016-09-09,69.80000305175781
2016-09-12,67.73999786376953
2016-09-13,69.16000366210938
2016-09-14,69.30000305175781
2016-09-15,68.27999877929688
2016-09-16,66.86000061035156
2016-09-19,65.81999969482422
2016-09-20,65.13999938964844
2016-09-21,63.15999984741211
2016-09-22,62.36000061035156
2016-09-23,62.0
2016-09-26,62.47999954223633
2016-09-27,64.31999969482422
2016-09-28,64.44000244140625
2016-09-29,65.9000015258789
2016-09-30,66.86000061035156
2016-10-03,68.80000305175781
2016-10-04,71.86000061035156
2016-10-05,72.04000091552734
2016-10-06,72.5199966430664
2016-10-07,72.0199966430664
2016-10-10,71.4000015258789
2016-10-11,73.13999938964844
2016-10-12,72.04000091552734
2016-10-13,69.36000061035156
2016-10-14,70.08000183105469
2016-10-17,69.83999633789062
2016-10-18,68.16000366210938
2016-10-19,68.68000030517578
2016-10-20,68.73999786376953
2016-10-21,69.87999725341797
2016-10-24,69.55999755859375
2016-10-25,69.55999755859375
2016-10-26,68.19999694824219
2016-10-27,69.0199966430664
2016-10-28,68.94000244140625
2016-10-31,65.58000183105469
2016-11-01,68.27999877929688
2016-11-02,69.37999725341797
2016-11-03,69.19999694824219
2016-11-04,69.5199966430664
2016-11-07,67.16000366210938
2016-11-08,66.13999938964844
2016-11-09,70.36000061035156
2016-11-10,73.68000030517578
2016-11-11,75.0
2016-11-14,75.13999938964844
2016-11-15,72.5
2016-11-16,73.45999908447266
2016-11-17,73.41999816894531
2016-11-18,73.69999694824219
2016-11-21,72.0
2016-11-22,70.91999816894531
2016-11-23,72.16000366210938
2016-11-25,70.91999816894531
2016-11-28,67.81999969482422
2016-11-29,67.72000122070312
2016-11-30,71.33999633789062
2016-12-01,73.05999755859375
2016-12-02,71.91999816894531
2016-12-05,71.30000305175781
2016-12-06,71.4000015258789
2016-12-07,69.5999984741211
2016-12-08,69.19999694824219
2016-12-09,67.9800033569336
2016-12-12,66.63999938964844
2016-12-13,65.0999984741211
2016-12-14,68.05999755859375
2016-12-15,67.12000274658203
2016-12-16,65.44000244140625
2016-12-19,65.30000305175781
2016-12-20,64.69999694824219
2016-12-21,65.45999908447266
2016-12-22,64.81999969482422
2016-12-23,65.0
2016-12-27,64.30000305175781
2016-12-28,66.19999694824219
2016-12-29,64.37999725341797
2016-12-30,64.72000122070312
2017-01-03,65.0
2017-01-04,65.0
2017-01-05,64.5
2017-01-06,65.04000091552734
2017-01-09,65.69999694824219
2017-01-10,66.12000274658203
2017-01-11,64.95999908447266
2017-01-12,64.9800033569336
2017-01-13,64.87999725341797
2017-01-17,63.02000045776367
2017-01-18,63.70000076293945
2017-01-19,64.05999755859375
2017-01-20,64.80000305175781
2017-01-23,65.22000122070312
2017-01-24,65.0999984741211
2017-01-25,65.4000015258789
2017-01-26,65.54000091552734
2017-01-27,65.30000305175781
2017-01-30,65.58000183105469
2017-01-31,63.400001525878906
2017-02-01,64.95999908447266
2017-02-02,64.27999877929688
2017-02-03,63.380001068115234
2017-02-06,63.619998931884766
2017-02-07,63.900001525878906
2017-02-08,62.52000045776367
2017-02-09,63.5
2017-02-10,62.68000030517578
2017-02-13,62.220001220703125
2017-02-14,63.41999816894531
2017-02-15,63.720001220703125
2017-02-16,62.459999084472656
2017-02-17,63.02000045776367
2017-02-21,60.86000061035156
2017-02-22,60.31999969482422
2017-02-23,59.08000183105469
2017-02-24,57.959999084472656
2017-02-27,58.060001373291016
2017-02-28,56.70000076293945
2017-03-01,57.93999862670898
2017-03-02,57.47999954223633
2017-03-03,57.84000015258789
2017-03-06,57.91999816894531
2017-03-07,57.7599983215332
2017-03-08,59.81999969482422
2017-03-09,60.119998931884766
2017-03-10,59.08000183105469
2017-03-13,58.900001525878906
2017-03-14,59.040000915527344
2017-03-15,56.97999954223633
2017-03-16,57.68000030517578
2017-03-17,56.93999862670898
2017-03-20,58.220001220703125
2017-03-21,56.2400016784668
2017-03-22,56.2400016784668
2017-03-23,56.41999816894531
2017-03-24,56.02000045776367
2017-03-27,56.459999084472656
2017-03-28,55.84000015258789
2017-03-29,56.31999969482422
2017-03-30,57.400001525878906
2017-03-31,56.63999938964844
2017-04-03,57.400001525878906
2017-04-04,56.619998931884766
2017-04-05,56.08000183105469
2017-04-06,56.0
2017-04-07,56.58000183105469
2017-04-10,56.2599983215332
2017-04-11,56.70000076293945
2017-04-12,56.09999847412109
2017-04-13,56.02000045776367
2017-04-17,55.880001068115234
2017-04-18,55.43999862670898
2017-04-19,56.220001220703125
2017-04-20,56.81999969482422
2017-04-21,56.040000915527344
2017-04-24,55.7599983215332
2017-04-25,55.7400016784668
2017-04-26,55.77999877929688
2017-04-27,55.20000076293945
2017-04-28,56.29999923706055
2017-05-01,56.31999969482422
2017-05-02,56.91999816894531
2017-05-03,57.02000045776367
2017-05-04,56.720001220703125
2017-05-05,56.119998931884766
2017-05-08,55.959999084472656
2017-05-09,57.2400016784668
2017-05-10,57.2400016784668
2017-05-11,57.18000030517578
2017-05-12,56.09999847412109
2017-05-15,55.70000076293945
2017-05-16,56.59999847412109
2017-05-17,56.20000076293945
2017-05-18,56.36000061035156
2017-05-19,55.5
2017-05-22,54.380001068115234
2017-05-23,54.27999877929688
2017-05-24,53.63999938964844
2017-05-25,52.59999847412109
2017-05-26,52.400001525878906
2017-05-30,52.52000045776367
2017-05-31,51.65999984741211
2017-06-01,51.2400016784668
2017-06-02,50.900001525878906
2017-06-05,51.41999816894531
2017-06-06,51.29999923706055
2017-06-07,51.31999969482422
2017-06-08,52.43999862670898
2017-06-09,52.20000076293945
2017-06-12,52.0
2017-06-13,51.70000076293945
2017-06-14,51.34000015258789
2017-06-15,50.97999954223633
2017-06-16,50.52000045776367
2017-06-19,50.900001525878906
2017-06-20,51.0
2017-06-21,51.720001220703125
2017-06-22,51.79999923706055
2017-06-23,51.81999969482422
2017-06-26,51.29999923706055
2017-06-27,52.59999847412109
2017-06-28,53.18000030517578
2017-06-29,54.5
2017-06-30,54.20000076293945
2017-07-03,54.93999862670898
2017-07-05,55.20000076293945
2017-07-06,55.59999847412109
2017-07-07,55.34000015258789
2017-07-10,55.29999923706055
2017-07-11,55.720001220703125
2017-07-12,54.5
2017-07-13,54.880001068115234
2017-07-14,54.380001068115234
2017-07-17,54.18000030517578
2017-07-18,53.84000015258789
2017-07-19,53.5
2017-07-20,52.58000183105469
2017-07-21,52.380001068115234
2017-07-24,52.68000030517578
2017-07-25,52.93999862670898
2017-07-26,52.5
2017-07-27,52.52000045776367
2017-07-28,51.97999954223633
2017-07-31,52.29999923706055
2017-08-01,51.0
2017-08-02,50.880001068115234
2017-08-03,50.41999816894531
2017-08-04,51.09999847412109
2017-08-07,50.52000045776367
2017-08-08,50.20000076293945
2017-08-09,50.5
2017-08-10,50.2599983215332
2017-08-11,51.040000915527344
2017-08-14,50.20000076293945
2017-08-15,50.09999847412109
2017-08-16,49.7400016784668
2017-08-17,49.7400016784668
2017-08-18,49.619998931884766
2017-08-21,49.560001373291016
2017-08-22,49.060001373291016
2017-08-23,48.77999877929688
2017-08-24,48.47999954223633
2017-08-25,48.380001068115234
2017-08-28,48.2400016784668
2017-08-29,48.43999862670898
2017-08-30,48.86000061035156
2017-08-31,48.7599983215332
2017-09-01,49.0
2017-09-05,48.7599983215332
2017-09-06,49.2400016784668
2017-09-07,48.58000183105469
2017-09-08,47.97999954223633
2017-09-11,47.15999984741211
2017-09-12,48.68000030517578
2017-09-13,49.18000030517578
2017-09-14,48.380001068115234
2017-09-15,48.27999877929688
2017-09-18,49.59999847412109
2017-09-19,49.36000061035156
2017-09-20,50.400001525878906
2017-09-21,50.09999847412109
2017-09-22,50.93999862670898
2017-09-25,50.2400016784668
2017-09-26,50.20000076293945
2017-09-27,51.27999877929688
2017-09-28,50.97999954223633
2017-09-29,51.400001525878906
2017-10-02,50.7400016784668
2017-10-03,51.47999954223633
2017-10-04,50.2599983215332
2017-10-05,50.43999862670898
2017-10-06,50.540000915527344
